,sofifa_id,short_name,preferred_foot,overall,player_positions,weak_foot,skill_moves,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
16863,261618,Leonço,Right,58,ST,3,2,Medium/Medium,Stocky (185+),62.0,58.0,40.0,51.0,24.0,60.0,34,62,66,46,50,51,38,27,34,48,64,61,55,56,53,53,71,54,76,58,26,19,61,45,55,44,21,18,16,5,6,13,8,5,
16864,261650,Y. Cassubie,Right,58,"CDM, RB",3,2,Medium/Medium,Normal (170-185),63.0,34.0,51.0,55.0,55.0,64.0,32,32,54,63,28,55,32,35,54,58,60,66,54,46,56,45,67,62,65,30,61,52,25,56,45,51,54,59,55,12,5,9,13,14,
16865,261687,S. Breza,Right,58,GK,2,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,11,6,12,25,7,5,14,12,32,16,33,32,28,51,29,41,48,34,66,7,27,12,8,32,11,23,7,11,13,54,62,55,58,59,33.0
16866,261697,F. García,Right,58,ST,3,2,High/Low,Normal (170-185),55.0,57.0,39.0,54.0,26.0,62.0,22,62,64,51,45,54,45,28,24,56,53,56,51,49,63,57,62,65,65,49,53,20,62,45,50,43,21,23,20,8,13,14,7,6,
16867,261705,R. Hope-Gund,Right,58,CB,3,2,Medium/High,Normal (185+),69.0,29.0,41.0,46.0,57.0,63.0,33,25,45,52,23,40,33,20,50,41,71,67,56,69,58,47,71,62,72,25,42,66,22,32,22,65,50,60,61,9,13,14,9,14,
16868,261732,T. Bloxham,Right,58,ST,3,2,Medium/Medium,Lean (185+),72.0,55.0,45.0,54.0,23.0,66.0,48,57,54,52,56,56,36,34,31,57,70,73,52,55,42,55,51,67,74,50,47,17,55,46,51,42,21,18,23,12,9,13,12,6,
16869,261815,M. Bangré,Left,58,LM,2,2,High/Low,Normal (170-),62.0,43.0,58.0,57.0,45.0,48.0,59,37,48,61,40,57,48,45,58,52,58,66,66,58,84,56,64,57,40,39,55,51,61,57,53,48,36,46,49,6,7,15,11,6,
16870,261824,J. Pérez,Right,58,"CM, CDM",3,2,Medium/Medium,Normal (170-185),62.0,54.0,54.0,61.0,52.0,55.0,42,55,45,60,45,65,52,45,58,61,63,61,57,52,65,55,58,65,50,50,55,51,58,55,61,45,44,61,55,10,15,13,8,12,
16871,261948,A. Parsons,Left,58,"RW, LW",2,2,High/Low,Normal (170-185),83.0,54.0,45.0,62.0,24.0,50.0,42,56,39,49,45,63,36,30,44,58,81,84,80,44,69,65,45,55,58,45,26,15,53,49,46,50,22,25,28,6,13,13,11,10,
16872,261972,M. Sanhouse,Right,58,GK,3,1,Medium/Medium,Normal (170-185),0.0,0.0,0.0,0.0,0.0,0.0,11,8,15,29,9,12,11,12,23,13,33,33,38,55,45,43,65,20,47,10,26,13,7,37,13,32,9,13,15,58,58,57,55,60,33.0
16873,262066,J. Troya,Right,58,"RM, RW",3,2,High/Medium,Lean (170-185),77.0,46.0,52.0,58.0,32.0,58.0,53,50,31,55,36,60,52,40,47,52,77,77,71,44,66,51,58,63,63,33,39,29,60,54,40,55,30,35,33,6,9,10,7,7,
16874,262069,Y. Pandor,Left,58,GK,2,1,Medium/Medium,Normal (170-185),0.0,0.0,0.0,0.0,0.0,0.0,10,6,16,22,8,6,14,10,14,19,19,22,26,46,41,41,57,23,51,7,26,12,9,28,11,24,7,15,11,61,58,54,57,58,20.0
16875,262135,D. Wolfe,Left,58,"LB, LW, RW",2,2,High/Medium,Normal (185+),64.0,43.0,49.0,57.0,53.0,55.0,55,40,46,57,42,57,39,36,40,58,65,63,62,50,55,49,56,63,53,46,50,52,44,40,40,43,49,59,57,8,9,14,10,11,
16876,262136,L. Britton,Right,58,ST,2,2,Medium/Medium,Normal (185+),60.0,56.0,41.0,53.0,25.0,68.0,26,61,65,51,45,52,29,31,33,59,57,63,52,46,47,53,67,59,73,51,67,23,60,51,59,50,22,19,19,7,13,8,11,13,
16877,262141,A. Calut,Left,58,LB,3,2,Medium/Medium,Lean (170-185),70.0,26.0,48.0,58.0,53.0,52.0,52,22,37,59,21,57,32,30,47,55,74,67,73,52,66,32,66,53,46,26,64,54,32,35,37,56,51,58,56,13,8,11,10,12,
16878,262156,H. Tebily,Right,58,ST,2,2,Medium/Medium,Normal (170-185),70.0,57.0,51.0,59.0,22.0,55.0,58,62,53,55,54,62,42,33,52,58,74,67,59,48,60,51,62,59,59,53,40,19,56,45,60,52,15,21,20,13,12,7,15,12,
16879,262288,A. Al Harthi,Right,58,"RM, LM",3,2,Medium/Medium,Lean (170-185),74.0,50.0,53.0,58.0,24.0,50.0,53,52,44,54,46,59,46,51,51,57,75,73,60,52,70,50,50,56,49,48,43,21,52,53,49,51,19,25,23,11,6,10,11,13,
16880,262349,F. Winther,Right,58,CM,3,2,High/High,Normal (185+),67.0,39.0,54.0,56.0,55.0,70.0,37,32,53,65,38,55,38,40,62,58,66,67,62,55,60,50,62,69,70,41,75,63,54,55,40,40,55,52,50,12,7,5,10,8,
16881,262368,K. Davis,Right,58,CM,3,2,Medium/Medium,Normal (170-185),52.0,51.0,56.0,59.0,54.0,65.0,51,49,50,60,38,56,44,50,57,59,50,53,65,59,82,55,63,68,66,52,58,55,54,58,52,56,54,56,54,6,13,11,12,13,
16882,262385,F. Freissegger,Right,58,"RB, RM",3,2,High/Medium,Normal (170-185),60.0,29.0,51.0,56.0,53.0,55.0,58,28,39,57,25,55,42,30,45,58,64,56,59,57,62,24,62,51,56,31,56,55,42,43,40,49,48,58,58,5,8,6,9,5,
16883,262424,S. Mogoșanu,Right,58,GK,1,1,Medium/Medium,Normal (170-185),0.0,0.0,0.0,0.0,0.0,0.0,12,5,10,22,5,13,14,12,27,14,43,35,50,46,47,45,61,23,49,9,33,8,4,23,19,29,6,14,12,58,56,60,59,58,40.0
16884,262466,A. Nastos,Right,58,"CB, CDM",3,2,Medium/Medium,Stocky (170-185),51.0,31.0,39.0,35.0,57.0,67.0,31,26,65,49,29,29,28,33,42,35,50,51,48,48,50,37,60,49,78,36,65,48,32,31,33,41,53,62,60,6,8,12,7,9,
16885,262497,Unai Marino,Right,58,GK,3,1,Medium/Medium,Stocky (185+),0.0,0.0,0.0,0.0,0.0,0.0,14,9,13,20,9,6,12,10,29,13,27,17,34,55,42,40,63,25,59,5,20,7,5,22,10,24,9,10,10,65,56,53,49,61,23.0
16886,262536,D. Stirpe,Right,58,RB,3,2,Medium/Medium,Normal (170-185),76.0,32.0,47.0,53.0,54.0,57.0,54,33,43,50,28,52,40,30,49,46,78,74,73,50,70,25,58,63,55,30,52,51,50,40,52,48,56,56,58,7,12,12,9,14,
16887,262593,M. Seiffert,Left,58,LW,3,2,Medium/Medium,Lean (170-185),75.0,54.0,54.0,62.0,28.0,49.0,58,59,53,59,43,63,52,42,52,60,69,79,76,38,74,53,55,39,61,45,29,21,51,44,55,53,29,23,26,7,9,10,13,13,
16888,262599,J. Schuurman,Right,58,GK,3,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,10,10,12,21,8,17,16,12,24,19,21,23,32,56,31,43,34,16,62,14,26,12,13,36,18,37,7,12,11,59,55,57,53,60,22.0
16889,262632,V. Cherny,Right,58,CAM,3,3,Medium/Medium,Normal (170-185),60.0,48.0,57.0,62.0,37.0,51.0,45,47,38,64,49,62,51,47,56,61,65,55,69,51,76,57,60,50,52,39,45,43,49,60,48,45,38,31,43,6,7,6,15,15,
16890,262644,C. Makreckis,Right,58,"RM, CAM, LM",3,3,Medium/Medium,Normal (170-185),75.0,41.0,51.0,61.0,34.0,54.0,56,39,42,57,42,62,43,33,44,55,73,77,76,58,76,48,84,60,51,38,46,33,43,49,37,54,35,33,31,15,10,6,11,6,
16891,262646,M. Biegański,Right,58,GK,2,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,15,7,9,23,5,12,15,13,21,16,47,43,34,46,34,41,39,37,61,6,20,7,8,36,18,38,8,11,10,60,56,54,57,63,45.0
16892,262665,K. Schmidt,Right,58,CB,3,2,Medium/Medium,Normal (185+),55.0,24.0,42.0,36.0,58.0,66.0,26,20,56,54,26,26,30,32,50,34,56,55,65,49,56,34,82,62,70,19,55,55,22,35,34,40,57,61,60,7,14,9,6,15,
16893,262671,S. Risch,Left,58,"LB, LM",3,2,Medium/Medium,Lean (170-185),68.0,36.0,52.0,58.0,52.0,54.0,61,36,38,57,28,55,40,29,50,56,76,61,78,48,78,39,64,61,47,34,60,51,44,45,32,38,48,58,60,6,14,8,7,14,
16894,262678,D. Sokół,Right,58,ST,3,2,Medium/Low,Normal (185+),74.0,56.0,47.0,57.0,19.0,57.0,37,56,54,52,51,57,59,32,36,58,73,75,58,52,62,60,63,55,67,53,31,16,57,56,63,46,15,16,12,10,8,6,15,8,
16895,262687,D. Kąkolewski,Right,58,GK,1,1,Medium/Medium,Lean (185+),0.0,0.0,0.0,0.0,0.0,0.0,15,8,14,25,7,16,11,14,23,20,38,40,46,46,32,41,64,32,68,10,22,10,7,40,18,39,10,13,11,58,57,55,61,58,39.0
16896,262692,P. Czarnowski,Right,58,ST,2,2,Medium/Medium,Normal (170-185),73.0,60.0,40.0,56.0,21.0,58.0,34,61,56,44,51,52,43,33,35,58,72,73,64,53,65,61,66,58,63,58,43,21,55,46,60,58,20,13,17,11,15,8,10,10,
16897,262694,M. Amedick,Right,58,CDM,3,2,Medium/Medium,Lean (170-185),64.0,32.0,49.0,52.0,58.0,63.0,31,27,64,59,26,48,31,33,59,54,61,66,61,53,62,49,77,57,68,29,56,54,33,48,30,43,53,62,59,10,8,10,13,7,
16898,262708,T. Malbec,Right,58,GK,2,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,14,7,11,25,6,5,12,11,32,20,23,23,23,31,33,45,49,22,56,6,25,13,4,37,18,27,7,12,11,60,62,60,58,59,23.0
16899,262721,M. Hansen,Right,58,RW,4,2,Medium/Medium,Normal (185+),71.0,57.0,54.0,57.0,40.0,51.0,55,56,48,56,47,56,58,58,50,57,72,70,60,56,57,68,49,55,50,53,51,34,55,51,55,55,41,42,34,11,6,10,14,10,
16900,262731,C. Taylor,Right,58,CB,3,2,Medium/Medium,Lean (185+),61.0,26.0,37.0,41.0,58.0,65.0,33,25,54,43,31,34,34,28,37,42,66,57,55,55,52,27,74,51,76,22,55,57,31,35,41,42,58,59,58,14,9,13,12,10,
16901,262752,C. Calzadilla,Right,58,RM,3,2,Medium/Medium,Normal (170-185),76.0,49.0,52.0,56.0,28.0,52.0,59,52,37,54,48,56,45,39,52,53,77,76,75,46,60,52,55,70,52,35,29,22,52,45,58,47,30,28,27,7,13,15,13,9,
16902,262764,A. Dlugaiczyk,Left,58,GK,2,1,Medium/Medium,Stocky (185+),0.0,0.0,0.0,0.0,0.0,0.0,10,5,13,16,8,13,14,13,24,13,27,28,30,46,25,45,38,19,73,8,26,13,4,39,19,30,10,10,11,60,59,60,59,57,27.0
16903,262781,A. Cissoko,Right,58,CB,3,2,Medium/Medium,Normal (185+),61.0,28.0,37.0,45.0,57.0,67.0,22,19,56,50,20,41,24,18,46,49,58,63,48,50,44,52,69,62,74,23,54,51,23,31,50,49,56,60,61,13,13,10,11,7,
16904,262806,T. Tymosiak,Right,58,"CDM, CM",3,2,Low/High,Normal (170-185),64.0,36.0,52.0,44.0,57.0,59.0,40,31,44,62,33,40,39,32,58,47,67,61,50,54,50,51,59,55,58,31,66,55,48,49,36,41,59,59,57,11,9,13,13,10,
16905,262816,J. N'Guessan,Right,58,CM,2,3,Medium/Medium,Normal (170-185),70.0,53.0,61.0,61.0,38.0,57.0,54,53,47,66,46,62,54,53,63,62,69,70,62,53,60,62,52,60,62,47,44,30,53,63,56,62,36,40,43,14,5,13,9,6,
16906,262818,Acín,Right,58,GK,3,1,Medium/Medium,Normal (170-185),0.0,0.0,0.0,0.0,0.0,0.0,20,8,10,43,16,24,23,11,39,23,20,35,33,40,46,44,58,30,55,18,19,13,8,39,13,36,7,11,13,57,59,58,59,61,26.0
16907,262825,K. Knap,Right,58,"CDM, CAM",3,2,Medium/Medium,Normal (170-185),63.0,47.0,54.0,57.0,52.0,64.0,39,45,51,63,39,55,44,43,60,60,63,63,55,51,69,56,62,73,60,41,61,54,55,55,51,60,46,56,51,13,12,11,9,10,
16908,262845,R. Thorkelsson,Left,58,"CB, LB",2,2,Medium/Medium,Normal (185+),64.0,24.0,40.0,43.0,57.0,68.0,28,20,59,50,29,40,32,25,52,41,62,66,49,54,58,36,68,64,73,16,60,58,30,30,34,43,55,59,56,13,10,14,8,7,
16909,262885,H. Muller,Right,58,"CB, RB",3,2,Medium/High,Lean (185+),61.0,29.0,41.0,47.0,58.0,64.0,23,26,57,58,29,48,25,32,42,45,63,60,52,43,52,40,68,62,69,22,52,57,28,35,36,42,56,60,61,14,10,5,7,7,
16910,262888,D. Atmaca,Right,58,LM,3,3,Medium/Medium,Lean (170-185),81.0,50.0,50.0,61.0,26.0,42.0,54,55,29,55,51,60,52,44,37,55,79,83,86,52,83,46,61,54,36,42,37,31,47,46,53,51,30,18,22,8,11,12,14,13,
16911,262900,M. Franke,Right,58,LW,3,2,High/Medium,Normal (170-185),80.0,53.0,49.0,61.0,23.0,45.0,46,56,38,56,42,60,38,36,42,57,83,78,79,46,79,63,52,56,43,42,32,16,49,52,47,48,18,25,27,14,12,9,12,14,
16912,262936,S. El-Faouzi,Right,58,CAM,4,2,High/Medium,Normal (170-185),64.0,52.0,54.0,63.0,35.0,46.0,40,53,41,62,42,64,50,47,51,61,63,65,66,52,72,56,52,46,45,48,45,25,49,60,50,61,42,31,38,6,12,9,11,9,
16913,262970,A. Zárate,Right,58,CM,3,2,Medium/Medium,Normal (170-185),64.0,46.0,56.0,62.0,49.0,51.0,37,44,43,67,34,63,30,35,60,60,60,68,68,48,79,51,58,60,46,49,52,50,50,62,41,54,53,49,43,10,12,13,8,7,
16914,262977,L. Griebsch,Left,58,"LB, CM",2,2,Medium/High,Normal (170-185),68.0,44.0,51.0,55.0,53.0,63.0,54,46,43,55,43,54,55,26,53,51,70,66,72,52,69,49,64,70,62,34,57,55,53,45,39,41,53,56,54,10,9,7,6,5,
16915,263001,H. Arai,Left,58,LM,3,2,Medium/Medium,Normal (170-),75.0,50.0,54.0,59.0,37.0,56.0,52,48,38,56,43,58,52,51,53,56,78,73,75,47,83,53,76,54,58,51,48,44,55,52,47,42,34,37,32,14,8,9,14,6,
16916,263147,A. Musi,Right,58,"LW, CAM",3,3,Medium/Medium,Lean (170-185),82.0,51.0,52.0,61.0,27.0,50.0,54,50,42,55,38,59,55,35,50,58,81,82,85,45,68,57,52,65,47,50,40,25,50,52,50,57,20,30,25,14,12,10,10,14,
16917,263155,B. Klefisch,Right,58,CM,3,2,Medium/High,Normal (170-185),62.0,45.0,59.0,58.0,59.0,58.0,51,40,55,68,35,59,48,45,64,57,60,64,57,56,70,59,65,52,57,47,65,52,40,54,50,51,56,66,61,11,9,8,12,6,
16918,263171,V. Lesieur,Right,58,GK,2,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,13,5,14,18,7,14,10,12,27,15,16,22,36,39,26,50,37,18,64,7,16,14,8,29,14,26,6,13,14,56,59,67,60,61,18.0
16919,263207,Miguel Muñoz,Right,58,CB,3,2,High/Medium,Lean (170-185),63.0,31.0,48.0,44.0,60.0,58.0,59,27,53,52,28,42,32,32,55,41,60,65,45,48,64,44,74,65,60,28,42,55,26,33,40,53,57,67,66,11,14,13,10,13,
16920,263210,D. Toma,Right,58,"CM, CDM, RM",2,2,Medium/High,Normal (170-185),59.0,45.0,53.0,56.0,48.0,53.0,36,37,43,67,46,48,32,42,63,62,63,55,67,67,57,59,52,68,47,47,47,53,46,47,43,52,48,49,44,11,14,8,14,9,
16921,263227,W. Swedberg,Right,58,"CM, CF",3,3,Medium/Medium,Lean (185+),68.0,51.0,55.0,64.0,47.0,57.0,40,40,44,60,58,64,62,51,54,63,71,66,77,53,59,64,49,69,51,61,57,47,53,60,44,50,49,47,45,7,14,9,8,10,
16922,263272,P. Schulze,Right,58,GK,2,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,12,8,13,21,6,9,13,14,15,12,24,29,28,56,22,43,32,26,64,6,24,13,8,27,10,38,5,14,12,60,54,57,54,62,26.0
16923,263278,C. Gavra,Right,58,ST,3,2,Medium/Medium,Normal (185+),66.0,56.0,44.0,55.0,26.0,70.0,34,57,57,51,51,53,43,33,40,55,62,70,63,59,60,57,62,66,75,50,63,22,58,48,60,54,25,22,20,11,6,9,15,8,
16924,263292,K. Zinovich,Right,58,CAM,3,2,High/Medium,Normal (185+),62.0,51.0,58.0,60.0,44.0,62.0,51,49,60,67,47,63,51,46,65,61,64,60,59,51,43,59,61,56,68,51,57,48,53,48,46,47,34,43,49,6,8,8,14,13,
16925,263293,F. Pollock,Right,58,CAM,3,2,High/Medium,Lean (170-185),68.0,46.0,55.0,61.0,39.0,51.0,45,49,42,62,48,61,50,39,58,63,71,66,65,45,72,50,53,72,45,31,41,29,60,58,54,55,34,47,50,9,8,10,10,6,
16926,263303,M. Król,Right,58,RB,2,2,High/Medium,Normal (170-185),74.0,37.0,47.0,54.0,54.0,66.0,51,38,52,48,27,53,44,32,48,48,73,74,71,49,65,36,67,74,65,35,60,54,44,43,52,51,54,54,53,7,13,10,6,6,
16927,263306,A. Dragu,Left,58,LB,3,3,High/Medium,Lean (170-185),81.0,46.0,49.0,61.0,49.0,55.0,51,47,40,57,35,60,40,30,40,59,82,80,79,51,77,49,60,63,51,43,52,49,55,48,38,46,46,55,52,6,9,6,7,15,
16928,263347,T. Le Normand,Right,58,LM,3,3,Medium/Medium,Normal (170-185),71.0,52.0,53.0,61.0,29.0,56.0,54,52,37,55,51,61,56,46,49,60,73,69,67,51,70,55,40,52,59,48,59,22,54,53,59,56,25,32,36,12,13,9,10,12,
16929,263352,D. Lelle,Left,58,CB,2,2,Low/High,Lean (170-185),55.0,32.0,36.0,43.0,62.0,49.0,34,30,61,39,32,36,33,32,36,43,55,55,53,53,72,46,68,52,44,22,54,58,30,33,38,45,55,69,68,13,7,8,8,12,
16930,263360,H. Gangstad,Left,58,LB,4,2,High/Medium,Normal (170-185),72.0,32.0,38.0,58.0,56.0,54.0,49,30,48,38,27,65,33,41,28,46,73,72,67,52,64,32,59,63,50,31,51,52,52,36,45,50,56,60,58,5,10,10,10,8,
16931,263420,M. Ben Fredj,Right,58,ST,3,2,Medium/Medium,Lean (170-185),57.0,61.0,42.0,55.0,20.0,44.0,29,64,63,52,54,54,41,32,31,56,59,55,52,58,64,62,64,54,41,56,35,14,54,48,66,46,20,11,14,5,8,11,11,12,
16932,263443,S. Mischitz,Right,58,"RB, CDM, CM",3,2,Medium/Medium,Lean (170-185),66.0,27.0,48.0,58.0,53.0,48.0,55,24,46,56,25,55,35,32,32,57,71,61,68,55,74,27,63,58,41,29,48,54,37,44,34,49,52,55,52,7,9,5,12,6,
16933,263444,N. Bischof,Left,58,"ST, CF",3,2,Medium/Medium,Lean (185+),71.0,56.0,42.0,61.0,22.0,53.0,38,60,48,48,45,61,35,32,30,62,70,72,65,58,57,52,48,55,59,50,36,19,58,47,60,47,21,20,11,13,6,12,10,13,
16934,263458,E. Bejic,Right,58,"CB, CDM",3,2,Medium/Medium,Normal (170-185),73.0,38.0,43.0,44.0,58.0,58.0,27,35,50,55,27,33,31,26,48,52,75,71,54,48,67,49,69,57,57,42,60,59,28,42,35,40,55,62,60,14,13,9,13,5,
16935,263466,J. Botué,Left,58,"LW, ST",2,2,High/Low,Normal (170-185),77.0,56.0,37.0,66.0,14.0,35.0,42,61,27,34,56,69,47,41,29,68,78,76,72,40,68,52,75,42,31,53,26,13,54,42,41,47,11,12,18,8,8,15,6,13,
16936,263506,K. Custovic,Right,58,CM,3,2,Medium/Medium,Normal (185+),67.0,47.0,56.0,58.0,56.0,66.0,53,48,60,60,38,58,40,39,59,60,66,68,56,56,51,52,63,62,68,45,67,56,54,58,37,57,54,57,56,8,9,10,15,14,
16937,263531,S. Van Damme,Right,58,GK,3,1,Medium/Medium,Lean (185+),0.0,0.0,0.0,0.0,0.0,0.0,13,9,12,17,5,6,10,12,19,13,18,21,25,30,21,41,33,21,57,6,24,11,6,39,12,27,6,13,11,68,55,55,61,58,19.0
16938,263533,T. Roufosse,Right,58,GK,5,1,Medium/Medium,Normal (170-185),0.0,0.0,0.0,0.0,0.0,0.0,14,9,13,15,8,10,14,12,29,15,22,28,35,43,46,42,57,26,49,8,20,10,7,33,15,26,9,14,11,58,54,56,63,62,24.0
16939,263546,M. Parker,Right,58,CDM,3,2,Low/Medium,Normal (170-185),70.0,34.0,54.0,47.0,54.0,62.0,48,28,51,66,29,44,38,40,60,53,70,70,30,58,63,53,63,46,70,30,60,50,34,43,42,51,50,61,60,7,9,8,13,15,
16940,263548,V. Míka,Right,58,CB,3,2,Medium/Medium,Lean (185+),60.0,23.0,35.0,42.0,57.0,69.0,25,18,64,44,25,39,28,24,41,41,62,58,43,55,50,33,66,62,75,20,61,54,28,27,32,50,57,58,55,8,11,10,15,8,
16941,263572,N. Nadje,Left,58,ST,3,2,Medium/Medium,Normal (185+),61.0,60.0,45.0,55.0,25.0,52.0,38,63,61,49,43,55,42,40,40,54,57,64,58,55,59,59,63,52,58,58,33,19,61,51,68,51,23,21,23,15,13,6,7,5,
16942,263576,A. Makatounakis,Right,58,GK,4,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,11,6,10,31,6,9,10,10,25,14,18,31,34,35,37,44,51,17,51,5,22,6,3,40,14,31,7,11,8,62,59,58,59,58,23.0
16943,263581,J. Rufidis,Left,58,CDM,2,2,Medium/Medium,Normal (170-185),66.0,46.0,52.0,54.0,56.0,65.0,53,45,54,58,30,48,32,36,55,57,63,68,63,50,68,53,58,73,65,45,58,53,48,47,48,53,53,60,57,6,14,12,13,6,
16944,263593,O. Boissy,Right,58,ST,2,2,Medium/Medium,Normal (185+),52.0,57.0,35.0,51.0,27.0,68.0,25,60,75,42,47,53,30,27,23,52,44,59,47,48,44,60,63,56,82,51,48,23,55,47,61,48,21,20,23,10,12,8,9,15,
16945,263644,Mateus Criciúma,Left,58,RW,3,2,Medium/Low,Normal (170-185),84.0,53.0,45.0,63.0,24.0,43.0,49,55,38,46,45,63,56,40,35,60,83,85,81,44,73,53,46,52,43,54,33,23,45,45,43,48,22,24,21,14,9,6,12,12,
16946,263668,A. Dziedzic,Right,58,CM,3,2,Low/Medium,Lean (185+),58.0,46.0,53.0,57.0,53.0,55.0,34,47,53,63,30,56,36,42,62,60,53,62,53,53,64,47,56,65,52,49,49,52,47,56,39,60,48,58,53,15,14,7,8,14,
16947,263675,M. Alfarela,Right,58,ST,3,3,Medium/Medium,Lean (170-185),63.0,57.0,48.0,62.0,25.0,48.0,32,59,59,56,55,65,52,42,47,59,62,64,58,55,76,58,56,57,47,52,37,19,57,49,61,48,21,23,21,7,9,8,7,9,
16948,263750,K. Nwoko,Right,58,ST,3,2,Medium/Medium,Normal (185+),55.0,57.0,39.0,49.0,22.0,67.0,26,61,63,48,55,44,40,27,34,54,49,59,56,58,48,58,63,59,74,49,62,20,60,41,52,50,18,17,15,6,10,7,6,14,
16949,263754,R. Pessel,Right,58,CM,3,2,High/High,Normal (185+),69.0,53.0,54.0,57.0,58.0,66.0,44,52,56,61,48,57,46,41,62,59,67,70,59,55,51,58,64,62,70,51,62,57,51,53,47,50,60,59,56,13,10,6,14,11,
16950,263799,S. Cissé,Right,58,CB,3,2,Medium/Medium,Lean (185+),57.0,28.0,41.0,39.0,57.0,66.0,32,20,62,52,26,31,27,29,43,46,58,56,44,46,47,43,60,61,74,28,54,49,24,34,36,43,55,62,61,7,11,7,7,12,
16951,263851,A. Paulsen,Right,58,GK,3,1,Medium/Medium,Normal (170-185),0.0,0.0,0.0,0.0,0.0,0.0,25,19,16,40,16,22,31,23,39,41,45,49,55,63,52,44,64,45,52,16,21,14,18,53,24,43,13,18,16,57,52,58,53,64,47.0
16952,263853,J. Campbell,Right,58,"CM, LM, RB",4,3,High/Medium,Normal (170-185),71.0,58.0,59.0,59.0,51.0,64.0,58,52,51,61,54,57,56,57,57,60,73,69,66,54,67,71,59,73,63,61,56,47,54,57,53,54,50,54,53,9,8,10,14,13,
16953,263871,J. Nodake,Right,58,"RM, RB",3,3,Medium/Medium,Normal (170-185),67.0,48.0,53.0,62.0,40.0,61.0,53,41,41,58,40,62,51,49,52,61,68,67,70,55,73,60,58,66,64,53,50,38,53,47,44,56,39,43,40,13,14,13,10,7,
16954,263888,M. Dabre,Left,58,"CAM, RM, CM",2,2,High/High,Normal (170-),92.0,51.0,50.0,59.0,42.0,60.0,44,52,39,55,42,58,47,42,48,55,93,91,86,54,47,51,51,74,62,49,40,38,56,53,46,59,46,44,31,11,8,11,7,10,
16955,263904,Kelvin Patrick,Right,58,"CDM, CM",3,2,Medium/Medium,Lean (185+),60.0,41.0,47.0,51.0,55.0,68.0,38,35,51,59,29,49,39,34,46,54,63,58,49,53,57,67,65,75,65,32,69,57,38,43,40,47,53,58,51,15,13,6,8,8,
16956,263936,D. Ayala,Right,58,CM,2,2,Medium/High,Lean (170-185),61.0,57.0,51.0,58.0,51.0,61.0,39,59,42,58,46,57,42,33,59,61,63,60,59,51,68,49,68,69,60,62,51,49,53,53,65,49,50,61,40,6,6,9,9,10,
16957,263971,K. van der Kaap,Right,58,CB,3,2,Medium/Medium,Normal (185+),63.0,23.0,31.0,39.0,59.0,66.0,22,21,58,39,25,33,20,21,31,42,61,65,45,45,48,33,58,56,73,15,65,57,21,33,36,48,60,61,54,10,14,5,13,12,
16958,263995,D. Crisostomo,Right,58,"CDM, CM",2,2,Medium/High,Normal (170-185),57.0,33.0,49.0,55.0,57.0,61.0,32,25,50,60,26,52,42,34,55,54,56,57,63,52,76,47,60,69,57,34,61,58,34,46,43,48,58,58,54,6,14,8,15,11,
16959,263996,A. Sporrong,Left,58,CM,3,2,Medium/Medium,Lean (170-185),62.0,54.0,56.0,57.0,49.0,63.0,55,55,42,60,44,57,51,38,57,58,61,63,52,61,64,56,48,68,66,53,52,55,57,53,56,45,45,52,50,7,13,6,10,15,
16960,264000,F. Bayır,Right,58,CB,3,2,Medium/Medium,Normal (185+),59.0,30.0,38.0,37.0,59.0,60.0,29,28,61,48,32,28,28,28,42,38,60,58,47,58,52,40,67,59,65,24,47,57,28,31,40,49,52,64,62,12,7,11,13,8,
16961,264010,J. Mvuka,Right,58,LW,3,3,High/Medium,Lean (170-185),68.0,52.0,50.0,64.0,40.0,37.0,53,55,41,53,43,62,42,32,47,64,69,67,83,50,72,57,49,42,33,45,37,41,56,48,47,54,44,38,34,14,6,13,10,13,
16962,264013,F. Al Obaid,Left,58,LB,3,2,Medium/Medium,Normal (170-185),69.0,39.0,49.0,53.0,55.0,59.0,51,36,49,50,28,52,39,50,49,52,71,68,58,53,67,43,62,63,60,42,50,56,47,48,39,39,57,56,54,6,8,9,13,9,
