sofifa_id,overall,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,total_position_count,preferred_foot_Encoded,work_rate1_Encoded,work_rate2_Encoded,first_position_Encoded,body_type_Encoded,pred_labels,name
259857,50,2,2,83.0,48.0,40.0,53.0,17.0,48.0,28,50,42,43,40,58,47,26,34,45,85,81,63,47,47,45,58,50,54,46,30,16,39,51,58,38,14,14,14,8,11,10,8,10,2,1,0,1,14,4,4,A. Majok
260146,50,1,1,0.0,0.0,0.0,0.0,0.0,0.0,13,8,10,19,9,12,14,12,17,12,22,31,37,39,35,41,42,16,57,9,26,8,6,27,18,34,6,10,14,53,47,54,44,57,1,1,2,2,5,2,2,L. Sharma
260176,50,3,2,54.0,24.0,27.0,32.0,51.0,59.0,24,22,44,32,22,21,22,23,26,33,53,55,49,48,64,32,71,59,64,18,43,49,24,26,32,40,50,53,54,12,12,10,13,6,1,1,2,2,1,4,16,M. Al-Taay
260535,50,3,2,68.0,43.0,44.0,51.0,26.0,46.0,45,43,38,49,43,51,45,34,39,47,69,68,58,34,71,49,50,58,44,32,33,21,52,41,52,51,30,22,25,13,8,8,6,11,2,1,2,2,11,4,17,G. Colli
260742,50,2,2,73.0,29.0,35.0,49.0,48.0,50.0,41,26,42,35,28,48,34,31,26,44,72,74,70,44,67,33,63,52,47,29,54,48,42,38,35,40,49,50,49,6,14,6,11,10,2,1,2,2,13,4,7,B. Mensah
260767,50,3,2,73.0,24.0,33.0,51.0,43.0,55.0,39,24,44,32,25,56,33,29,26,39,71,75,67,54,54,22,59,54,56,19,52,49,44,34,24,35,34,46,48,7,9,7,8,9,2,1,0,1,10,1,7,Z. Bello
260983,50,3,2,60.0,43.0,51.0,54.0,37.0,42.0,38,40,37,58,38,49,47,44,59,53,58,61,69,48,82,52,49,43,42,40,39,25,46,50,45,50,37,41,48,7,14,14,7,11,1,1,2,2,4,1,17,J. Casas Jr.
261063,50,3,2,53.0,23.0,35.0,47.0,48.0,45.0,46,20,36,34,20,53,34,30,24,32,50,55,50,52,81,20,60,59,33,27,54,51,44,37,35,35,42,53,54,13,8,8,8,11,1,0,2,2,6,4,7,Lee Tae Suk
261075,50,3,3,64.0,43.0,46.0,50.0,46.0,57.0,35,41,50,57,30,49,30,33,48,46,60,68,62,53,67,54,56,60,54,39,61,40,50,45,35,38,44,48,52,13,13,7,12,15,2,1,0,0,14,4,7,Kang Jae Woo
261292,50,2,1,0.0,0.0,0.0,0.0,0.0,0.0,14,9,14,19,8,5,12,14,27,17,30,25,35,33,23,38,31,25,46,6,28,12,5,39,10,26,6,10,11,52,53,51,46,55,1,1,2,2,5,2,2,M. Trige
261301,50,3,2,61.0,26.0,33.0,46.0,46.0,55.0,47,24,36,27,21,51,28,28,22,34,64,58,52,54,67,23,55,62,53,28,49,46,41,39,34,38,43,49,52,9,7,15,14,7,1,1,2,2,10,4,7,M. Boudiaf
261669,50,2,2,68.0,50.0,35.0,48.0,17.0,40.0,31,53,49,36,41,46,39,26,31,46,67,69,60,48,59,52,65,43,40,43,29,14,49,41,48,49,11,17,11,7,11,12,5,13,1,1,2,2,14,4,4,A. McCabe
261670,50,2,2,62.0,26.0,37.0,38.0,50.0,54.0,29,20,48,49,28,28,32,25,39,45,63,62,52,40,55,44,65,48,57,19,50,47,25,25,25,44,52,52,47,11,9,6,10,9,1,1,2,2,1,5,16,J. Jensen-Abbew
261746,50,2,1,0.0,0.0,0.0,0.0,0.0,0.0,9,7,11,22,6,10,17,9,24,14,33,31,25,34,44,40,59,19,39,8,28,9,6,28,17,29,7,13,11,54,52,53,47,51,1,1,2,2,5,1,2,M. Bulic
261750,50,3,2,65.0,42.0,47.0,51.0,25.0,41.0,48,45,34,49,36,49,38,37,46,52,65,65,63,36,68,44,48,42,43,31,33,24,44,49,47,45,24,26,20,14,8,15,10,12,1,1,2,2,11,4,17,O. Kennedy
261762,50,3,2,59.0,43.0,52.0,52.0,37.0,50.0,43,42,42,59,35,48,49,39,56,50,60,59,63,53,72,48,57,51,55,38,36,27,49,51,45,54,35,40,48,11,8,12,8,10,1,0,2,2,4,4,17,I. Hoffman
261905,50,3,2,59.0,28.0,37.0,46.0,46.0,59.0,46,29,45,38,26,50,35,29,29,36,62,57,61,50,54,23,62,54,65,26,50,46,46,36,38,37,38,50,56,9,13,14,8,7,1,1,2,2,6,4,7,Niu Ziyi
261924,50,3,2,61.0,27.0,31.0,46.0,51.0,55.0,37,26,45,25,23,50,26,27,29,33,60,61,55,50,65,24,61,60,55,25,47,49,43,37,35,38,52,52,53,10,14,7,14,11,1,1,2,2,10,4,16,Yi Wenjun
261959,50,3,2,61.0,25.0,28.0,33.0,52.0,53.0,29,23,45,28,26,28,29,25,26,29,61,61,47,48,61,35,73,54,53,16,47,48,29,29,32,35,51,56,55,11,6,13,8,10,1,1,2,2,1,4,16,Li Xingqi
261979,50,3,1,0.0,0.0,0.0,0.0,0.0,0.0,8,9,13,19,6,10,11,9,21,11,22,29,35,40,25,41,36,19,61,7,22,15,10,29,11,38,16,15,13,47,48,55,53,50,1,1,2,2,5,2,2,Fan Weixiang
261980,50,3,1,0.0,0.0,0.0,0.0,0.0,0.0,12,10,14,13,8,11,11,11,11,12,23,22,26,39,36,34,45,25,60,9,29,13,8,33,13,32,11,12,15,48,57,45,52,47,1,1,2,2,5,5,2,Pan Long
261981,50,3,2,58.0,29.0,30.0,33.0,52.0,54.0,29,28,42,35,29,26,26,25,26,33,60,56,45,49,55,33,71,55,53,27,51,54,23,26,32,36,53,52,53,12,14,7,6,14,1,1,2,2,1,2,16,Zhang Xiang
261983,50,3,1,0.0,0.0,0.0,0.0,0.0,0.0,13,10,13,18,7,12,13,14,23,12,24,21,25,33,22,37,36,29,54,9,20,9,13,26,15,32,10,12,14,51,53,49,45,55,1,1,2,2,5,8,2,Kudrat Ablet
262020,50,2,2,59.0,45.0,51.0,52.0,37.0,45.0,48,48,40,55,34,50,44,39,51,48,63,55,69,42,75,49,55,39,48,37,44,28,47,51,47,52,39,41,38,14,8,9,10,7,2,1,2,2,0,4,17,I. Homoki
262050,50,2,2,58.0,24.0,28.0,30.0,51.0,55.0,21,21,47,34,27,21,25,29,27,28,57,58,43,48,62,35,74,64,51,18,47,49,21,26,31,41,50,54,54,5,12,8,9,7,1,1,2,2,1,1,16,A. Acevedo
262123,50,2,2,58.0,30.0,36.0,49.0,47.0,48.0,41,29,42,39,23,47,31,27,31,47,59,58,64,45,60,29,54,51,48,30,45,46,36,33,34,32,43,51,50,11,8,9,8,9,1,0,2,2,6,4,7,C. Browne
262127,50,3,2,61.0,46.0,47.0,53.0,33.0,37.0,49,44,41,48,41,52,47,38,43,51,63,59,64,38,68,52,43,34,40,43,31,27,45,46,48,49,33,36,31,5,8,9,7,10,1,1,2,2,11,1,17,L. Kervick
262452,50,2,2,80.0,38.0,48.0,54.0,37.0,45.0,38,32,31,56,33,54,43,36,52,51,80,80,70,41,68,42,59,62,41,44,32,45,41,47,44,42,33,42,27,13,14,6,15,12,2,1,2,2,4,1,17,A. Blidar
262541,50,2,2,63.0,43.0,52.0,54.0,43.0,36.0,45,40,35,58,48,52,49,42,52,52,65,61,60,52,68,52,52,34,33,38,44,40,50,50,40,52,42,48,46,15,11,15,8,9,1,1,2,2,4,4,17,M. Søndergaard
262558,50,2,2,65.0,39.0,49.0,53.0,42.0,42.0,39,35,38,58,36,50,42,38,54,52,66,65,59,52,73,48,72,52,33,38,45,38,49,42,40,46,38,48,48,12,6,11,12,5,1,1,2,2,4,1,7,A. Dahl
262623,50,3,2,71.0,50.0,52.0,53.0,42.0,50.0,49,48,44,59,39,47,48,31,51,51,74,68,85,44,84,59,54,55,51,52,41,42,42,48,49,39,39,44,41,8,12,9,12,14,2,1,2,2,4,5,17,N. Wicht
262627,50,3,2,65.0,47.0,37.0,49.0,17.0,47.0,34,53,53,42,36,45,37,25,29,52,62,68,53,47,66,44,67,54,49,42,28,10,46,42,44,46,18,10,10,8,9,12,13,14,1,1,2,2,14,1,4,J. Forst
262651,50,2,2,65.0,50.0,38.0,50.0,20.0,46.0,30,53,48,42,42,49,37,29,32,48,66,64,61,43,65,50,59,42,49,43,41,15,51,47,52,42,19,16,19,6,13,15,15,7,1,1,2,2,14,4,4,T. Lonergan
262886,50,3,1,0.0,0.0,0.0,0.0,0.0,0.0,8,8,10,18,7,7,13,5,12,11,28,41,37,44,32,36,61,30,67,7,20,8,6,32,11,31,10,9,10,57,49,48,41,51,1,1,2,2,5,5,2,M. Pérez Hintermeier
262972,50,2,2,54.0,29.0,37.0,36.0,51.0,54.0,35,22,52,44,29,34,37,32,34,33,53,54,39,47,47,50,52,55,54,21,55,52,30,30,42,42,51,50,49,13,5,8,14,10,1,1,1,2,1,2,16,C. Teale
263039,50,2,2,60.0,31.0,48.0,48.0,44.0,52.0,41,25,40,54,27,43,38,31,51,50,62,59,54,53,69,42,59,49,53,33,53,48,32,48,44,39,40,46,47,14,13,9,14,7,1,1,2,2,2,1,7,M. Hutchison
263261,50,3,2,65.0,50.0,43.0,53.0,24.0,43.0,49,54,39,42,44,53,41,30,36,51,69,62,57,38,72,60,46,49,44,35,30,24,40,49,54,44,23,20,26,14,8,12,8,9,2,1,0,1,8,1,17,C. Heaney
263387,50,3,2,71.0,48.0,46.0,50.0,33.0,52.0,48,49,43,46,45,48,43,55,45,47,72,71,65,51,64,47,55,62,53,48,38,36,45,43,51,45,38,26,24,10,9,12,14,8,1,1,2,2,14,4,17,K. Kouassi
263560,50,3,2,64.0,39.0,50.0,48.0,43.0,52.0,38,31,47,60,39,46,42,34,55,45,61,67,56,51,59,55,58,61,47,34,51,42,54,46,43,44,40,46,45,14,13,12,9,6,1,1,2,2,4,2,7,A. Porter
263933,50,3,2,69.0,45.0,45.0,50.0,24.0,48.0,45,49,36,47,37,48,44,32,46,45,66,71,69,39,76,48,63,54,50,32,31,26,48,46,51,41,24,20,20,10,8,14,12,7,2,1,0,2,7,1,17,N. Raj
263999,50,2,2,56.0,30.0,42.0,51.0,49.0,49.0,31,26,47,51,25,49,39,30,48,52,57,55,53,48,85,40,62,51,43,26,58,48,32,36,43,35,48,51,49,9,11,8,11,14,2,1,1,0,2,3,7,A. Rodriguez
264030,50,3,2,68.0,35.0,48.0,51.0,42.0,50.0,36,28,48,54,37,49,35,38,53,51,67,68,60,52,58,41,61,52,49,39,46,43,49,49,38,47,40,41,43,8,8,7,10,5,1,1,0,2,4,1,7,H. Jewitt-White
264055,50,2,3,53.0,48.0,38.0,45.0,19.0,49.0,30,53,53,44,42,43,35,32,31,46,54,52,42,52,46,45,53,50,59,40,24,15,51,45,56,46,16,16,14,10,13,9,11,10,1,1,0,2,14,5,4,Chen Xiangyu
264060,50,1,1,0.0,0.0,0.0,0.0,0.0,0.0,11,8,12,17,8,11,11,10,20,12,15,24,36,38,47,37,64,21,31,9,18,13,6,30,11,38,8,13,13,54,45,49,50,53,1,1,2,2,5,1,2,N. Foster
264061,50,1,2,69.0,31.0,49.0,52.0,47.0,55.0,41,26,42,59,34,48,36,38,47,49,70,69,68,46,81,40,62,70,46,25,57,44,50,46,41,49,42,55,53,9,5,6,7,12,1,1,2,2,4,3,7,B. McMorrow
264070,50,3,2,58.0,22.0,27.0,34.0,51.0,61.0,20,17,40,28,26,29,23,27,25,32,64,53,47,43,55,33,66,61,68,16,40,53,25,33,38,42,51,54,51,14,14,14,10,7,1,1,2,2,1,4,16,A. Popovic
264119,50,2,2,64.0,40.0,48.0,50.0,48.0,53.0,38,40,45,57,28,48,37,35,48,50,63,65,55,56,64,46,61,52,51,38,58,45,40,49,34,44,44,54,51,15,6,7,13,12,1,1,2,2,4,4,7,A. Ingves
264177,50,3,2,66.0,40.0,49.0,50.0,43.0,53.0,37,32,48,59,41,48,34,41,56,50,68,64,54,48,71,58,57,51,53,35,56,41,47,44,46,38,37,46,47,12,12,8,14,6,1,1,2,2,4,1,3,D. Skare
264259,50,3,1,0.0,0.0,0.0,0.0,0.0,0.0,12,7,12,24,12,12,9,12,21,15,26,24,22,34,51,39,53,18,45,10,25,7,8,32,10,31,6,9,11,50,50,52,52,53,1,1,2,2,5,4,2,K. Torstensson
264300,50,3,2,65.0,38.0,49.0,50.0,42.0,57.0,39,30,53,57,36,46,39,37,52,49,63,67,64,55,71,55,60,62,53,33,60,38,50,50,46,37,38,44,45,11,14,5,11,6,1,1,2,2,4,1,7,E. Helgeland
264329,50,3,2,67.0,39.0,49.0,52.0,41.0,54.0,36,32,48,60,34,51,37,40,53,47,67,67,66,52,73,54,57,56,51,39,58,44,51,46,42,40,36,39,51,14,5,8,10,7,1,1,2,2,4,4,7,V. Solheim
264341,50,3,2,65.0,27.0,37.0,45.0,48.0,57.0,41,24,50,42,25,44,32,27,33,40,64,65,56,47,67,29,69,51,60,28,52,46,40,32,24,32,49,48,43,14,8,7,9,11,1,0,2,2,6,1,7,F. Al Suyayfi
264500,50,3,2,63.0,40.0,54.0,50.0,33.0,51.0,44,33,36,59,36,48,46,39,56,50,57,68,54,45,61,46,57,44,56,49,47,24,35,57,46,56,30,37,47,8,12,12,7,14,2,1,2,1,0,1,17,R. Idowu
264568,50,3,2,73.0,50.0,37.0,51.0,15.0,41.0,31,52,42,41,41,49,31,28,30,49,74,73,55,51,78,49,55,52,39,47,30,14,50,44,59,46,10,11,15,7,5,8,9,5,1,1,2,2,14,1,4,G. Cowmeadow
264569,50,3,2,64.0,44.0,50.0,54.0,41.0,41.0,43,41,39,53,43,52,44,40,53,51,67,62,65,52,78,47,50,42,39,46,41,43,50,52,46,45,39,42,44,13,8,10,11,9,1,1,2,2,4,4,17,R. Aguiar
157190,49,3,3,32.0,46.0,53.0,48.0,51.0,46.0,51,40,49,52,40,43,58,56,50,50,35,29,49,50,76,54,30,30,48,47,65,51,52,56,57,55,53,49,48,7,9,15,6,14,2,1,0,0,4,4,3,J. Russell
243084,49,2,2,65.0,41.0,51.0,54.0,41.0,60.0,42,38,42,58,38,51,44,35,53,51,63,67,63,50,78,49,79,40,75,41,43,24,41,53,48,55,52,41,41,15,12,6,5,12,1,1,2,2,4,4,3,Yang Guoyuan
245542,49,2,1,0.0,0.0,0.0,0.0,0.0,0.0,13,7,12,22,9,11,15,15,22,14,26,16,31,44,48,33,58,18,66,8,18,7,6,30,12,36,6,11,11,49,51,44,45,50,1,1,2,2,5,4,2,G. Figliuzzi
247038,49,3,2,47.0,38.0,47.0,52.0,47.0,51.0,36,36,45,53,27,53,37,31,49,51,50,45,56,50,61,45,58,32,58,39,56,47,39,54,41,37,37,56,55,13,12,9,7,11,1,1,2,2,4,4,7,J. Haak
247224,49,3,1,0.0,0.0,0.0,0.0,0.0,0.0,11,6,12,17,9,12,13,13,24,14,32,35,35,41,32,39,44,35,62,5,18,23,4,38,19,27,19,11,14,49,53,52,43,50,1,1,2,2,5,8,2,Wang Zhifeng
248268,49,4,2,55.0,36.0,44.0,48.0,47.0,50.0,37,33,49,53,28,45,39,34,44,45,53,57,61,51,73,42,65,45,48,34,56,47,38,39,44,37,44,46,53,9,13,8,6,15,1,1,2,2,2,4,7,A. Chhetri
248286,49,3,2,59.0,27.0,34.0,41.0,49.0,62.0,37,22,49,35,26,38,34,28,28,40,56,61,47,54,54,40,76,40,75,19,52,52,42,35,31,42,50,48,45,14,15,10,8,7,2,1,2,2,10,4,16,M. Dhot
248376,49,3,2,66.0,47.0,39.0,55.0,18.0,51.0,36,43,45,43,33,53,37,36,30,53,65,66,69,45,75,52,60,52,60,52,26,13,50,42,58,37,19,10,18,7,13,9,13,9,3,1,2,1,11,1,4,Tao Qianglong
250989,49,2,2,52.0,25.0,29.0,36.0,50.0,55.0,20,20,46,40,22,35,20,25,25,30,54,50,40,45,55,35,69,58,55,22,48,45,25,25,35,40,50,55,45,12,9,14,15,13,1,1,1,2,1,5,16,Wang Zhenghao
252196,49,3,2,56.0,42.0,49.0,53.0,47.0,57.0,38,42,48,58,33,55,37,40,54,50,55,56,56,49,54,50,60,33,70,38,55,53,32,48,38,43,43,46,45,12,14,8,12,12,1,1,2,2,4,4,7,Yoon Jong Tae
252756,49,3,2,64.0,42.0,44.0,53.0,44.0,50.0,40,43,38,47,33,50,45,26,44,50,66,63,69,49,69,42,53,58,47,44,46,44,46,48,37,46,41,48,45,14,12,15,10,7,2,1,2,2,0,1,7,B. Barr
253403,49,3,2,72.0,44.0,44.0,53.0,30.0,46.0,37,46,32,45,40,50,43,35,41,50,70,74,70,44,73,47,58,43,47,38,42,25,44,52,42,49,31,29,38,13,11,5,9,6,2,1,2,2,0,4,17,R. Borges Rodrigues
253466,49,2,2,66.0,25.0,36.0,43.0,46.0,47.0,43,21,39,38,26,35,35,30,28,43,67,66,65,53,70,31,58,34,52,25,50,50,38,35,31,41,49,42,48,6,8,10,12,7,1,1,2,2,10,4,7,D. Singh
253477,49,3,2,68.0,31.0,38.0,49.0,43.0,46.0,41,28,35,39,30,43,41,33,31,43,71,66,79,50,87,38,62,48,41,29,53,46,37,39,25,45,40,47,46,6,9,5,10,15,2,1,0,2,10,3,7,R. Aimol
253737,49,3,1,0.0,0.0,0.0,0.0,0.0,0.0,14,9,13,19,8,9,13,12,26,11,27,15,22,47,28,35,41,22,49,6,22,13,8,43,17,25,6,14,13,48,48,46,49,49,1,1,2,2,5,2,2,Ma Kunyue
253988,49,2,2,59.0,26.0,34.0,37.0,46.0,64.0,26,26,45,40,29,35,28,35,34,31,54,63,47,40,62,31,68,51,71,19,61,45,25,31,31,43,51,43,47,13,8,15,6,6,1,1,2,0,1,4,16,A. Chawan
254232,49,2,2,64.0,42.0,44.0,55.0,32.0,37.0,37,38,36,48,43,54,45,40,44,52,61,67,58,54,85,52,52,35,34,39,41,20,41,46,41,55,35,34,33,9,11,7,13,11,1,1,0,2,0,1,17,A. Khan
255617,49,2,2,62.0,52.0,39.0,55.0,21.0,35.0,40,52,36,35,43,59,42,34,38,46,61,63,58,35,87,64,41,42,32,42,32,17,46,48,49,48,18,20,24,10,7,6,15,10,1,0,2,1,8,1,17,M. Ezmat
255618,49,2,2,64.0,52.0,41.0,52.0,23.0,33.0,40,55,38,43,45,55,38,37,37,45,67,61,52,38,84,64,38,33,34,40,30,21,45,42,46,42,18,24,20,13,5,12,7,12,1,1,0,1,12,1,17,Gao Xiang
255856,49,3,2,61.0,26.0,30.0,42.0,48.0,64.0,32,28,42,26,29,43,34,27,27,34,63,59,57,48,66,21,76,62,71,22,47,47,43,35,33,30,49,48,51,13,6,13,12,10,1,0,2,0,6,4,16,S. Mandi
256413,49,3,1,0.0,0.0,0.0,0.0,0.0,0.0,10,9,12,29,7,10,11,11,16,11,27,18,40,43,50,41,57,22,51,9,28,11,5,33,12,21,7,12,12,51,48,54,44,48,1,1,2,2,5,2,2,J. Lemoignan
256414,49,3,2,68.0,47.0,44.0,51.0,17.0,43.0,51,50,44,47,41,51,39,33,26,49,70,66,62,47,58,43,52,53,40,46,35,12,53,49,42,45,12,17,12,9,12,14,9,13,1,1,0,0,14,4,4,P. Ferry
256415,49,3,2,55.0,48.0,45.0,49.0,29.0,43.0,48,49,42,46,31,48,50,35,42,46,57,54,59,47,61,49,60,50,42,47,34,25,48,46,54,42,25,32,26,6,8,7,8,7,2,1,0,2,11,4,17,M. Harris
256427,49,3,2,71.0,44.0,45.0,50.0,21.0,39.0,44,45,30,50,42,46,43,33,36,51,73,69,64,40,73,43,56,37,39,44,35,20,52,48,37,44,21,19,18,14,6,14,14,8,1,1,2,2,3,1,17,M. Lahdo
256605,49,2,2,64.0,50.0,41.0,52.0,24.0,51.0,47,54,36,38,35,54,40,33,39,52,65,63,50,38,59,60,42,50,60,33,30,20,43,44,54,43,24,24,22,14,12,8,12,8,1,0,2,2,8,4,4,J. Mulato
256923,49,2,1,0.0,0.0,0.0,0.0,0.0,0.0,11,8,10,21,9,10,13,14,20,11,24,22,30,55,44,36,52,21,42,5,19,12,4,35,12,18,7,10,13,50,45,48,49,45,1,1,2,2,5,1,2,D. Contreras
256991,49,3,3,81.0,43.0,40.0,52.0,20.0,42.0,46,41,31,38,38,49,42,33,37,51,85,77,68,30,81,56,33,43,46,37,33,15,41,43,35,49,15,23,21,14,14,7,9,9,2,1,2,2,7,3,17,P. Singh
256996,49,4,2,63.0,24.0,32.0,41.0,46.0,60.0,42,23,38,31,24,40,30,34,20,31,70,57,61,47,67,21,67,58,64,21,53,47,49,34,35,37,45,47,49,11,15,6,13,9,2,1,0,2,10,1,16,J. Zoherliana
257494,49,3,2,63.0,40.0,50.0,44.0,41.0,53.0,43,37,48,57,33,41,38,35,56,39,62,64,51,54,78,49,56,65,46,38,55,36,53,48,42,39,40,42,48,11,8,8,14,13,1,1,2,1,4,1,7,Tan Chun Lok
257689,49,2,2,57.0,22.0,25.0,32.0,50.0,58.0,22,18,49,24,24,23,27,21,24,32,61,54,49,41,61,32,70,60,62,15,40,44,24,33,35,37,52,52,55,10,15,12,8,13,1,1,1,1,1,1,16,Wang Huapeng
257690,49,2,2,63.0,37.0,49.0,52.0,44.0,50.0,37,38,44,58,32,51,32,35,55,50,65,62,61,46,72,40,55,38,51,34,60,48,33,50,45,35,44,40,48,7,6,9,12,12,1,1,1,1,4,4,7,Wen Yongjun
257693,49,2,2,57.0,23.0,28.0,32.0,50.0,57.0,24,21,41,30,25,26,26,22,25,29,55,59,46,48,60,35,73,58,60,14,45,45,23,32,33,36,51,53,52,5,9,12,7,5,1,1,1,1,1,1,16,Zhang Haochen
258558,49,4,2,71.0,47.0,37.0,54.0,15.0,44.0,34,46,38,37,49,52,42,29,33,48,78,66,73,46,87,49,67,52,39,47,41,10,53,42,45,47,13,12,19,14,8,5,8,12,1,1,2,1,14,0,4,A. Chetri
258964,49,2,2,56.0,23.0,27.0,32.0,51.0,52.0,21,17,47,31,22,25,24,22,27,31,53,58,41,46,67,36,66,55,52,19,47,52,27,27,36,38,51,52,53,15,13,13,12,6,1,1,1,1,1,1,16,Zhang Jinliang
259005,49,2,2,62.0,58.0,42.0,49.0,22.0,46.0,41,55,42,42,59,44,47,37,37,49,64,60,66,41,78,69,39,51,46,56,41,22,51,46,54,48,21,15,22,14,12,14,6,6,1,1,1,1,8,1,4,Zhang Aokai
259218,49,3,2,58.0,49.0,36.0,44.0,17.0,60.0,30,52,48,39,38,43,39,30,30,40,60,57,55,47,62,46,65,50,70,47,45,13,47,40,50,43,12,16,11,14,11,7,14,13,1,1,0,1,14,5,4,A. D'Silva
259220,49,3,2,64.0,40.0,45.0,51.0,26.0,37.0,45,40,31,46,42,50,41,32,44,48,63,65,53,44,79,46,47,46,30,34,41,19,41,47,42,49,22,31,28,14,14,10,7,9,1,1,2,2,7,0,17,F. Gomes
259488,49,3,1,0.0,0.0,0.0,0.0,0.0,0.0,13,8,13,37,5,9,14,13,31,14,18,23,31,40,44,35,57,16,38,19,26,12,8,39,15,26,7,12,13,45,49,47,50,52,1,1,2,2,5,4,2,V. Yadav
259561,49,3,2,68.0,42.0,47.0,56.0,41.0,48.0,38,41,43,53,40,52,40,40,47,55,66,70,67,49,76,48,50,52,47,40,47,37,44,48,42,55,42,42,44,8,9,5,6,10,1,1,0,2,4,1,17,A. Adhikari
259731,49,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10,5,11,28,5,7,11,12,22,14,22,17,24,41,41,39,60,17,41,5,28,7,7,37,14,25,5,13,11,47,48,52,49,52,1,1,2,2,5,4,2,V. Singh
259761,49,3,2,58.0,32.0,43.0,46.0,45.0,55.0,32,28,42,53,34,43,30,37,51,44,57,59,51,53,69,43,67,49,55,27,57,47,39,36,43,39,42,46,48,7,11,15,12,8,2,1,2,2,2,4,7,L. Sailung
259764,49,3,2,77.0,44.0,42.0,50.0,33.0,44.0,44,43,31,45,49,47,48,34,41,46,81,73,69,36,80,57,47,55,43,31,30,27,39,37,47,38,25,41,43,8,11,12,7,15,2,1,2,2,11,1,17,N. Bhutia
260004,49,2,2,73.0,29.0,32.0,49.0,43.0,44.0,42,30,44,29,27,50,30,25,26,43,71,75,62,49,70,24,61,58,33,23,49,45,53,32,32,38,40,43,42,5,7,5,10,11,1,1,0,1,10,4,7,C. Talbot
260147,49,3,2,69.0,42.0,46.0,51.0,40.0,52.0,46,37,32,48,50,49,54,39,45,52,70,68,52,37,86,54,47,63,56,38,31,38,45,45,49,45,40,44,40,7,14,12,11,15,2,0,2,2,6,1,17,R. Singh
260522,49,2,1,0.0,0.0,0.0,0.0,0.0,0.0,13,8,12,26,7,11,12,12,29,18,28,19,24,45,33,34,53,27,56,6,16,8,4,35,11,21,7,10,10,50,48,45,49,47,1,1,2,2,5,5,2,A. Taleb
260699,49,2,2,65.0,33.0,44.0,54.0,43.0,47.0,28,26,52,54,39,51,37,32,50,58,64,66,51,48,70,40,59,57,40,38,48,43,36,43,44,50,43,40,38,11,9,11,15,13,1,1,2,2,4,1,7,N. Fernández
260912,49,4,3,69.0,45.0,44.0,50.0,36.0,47.0,33,52,48,48,33,42,32,39,48,49,69,69,78,45,90,45,63,54,39,30,56,35,45,47,44,41,35,33,37,7,11,14,6,13,3,1,0,2,0,0,17,O. Cisneros
261052,49,3,2,65.0,34.0,49.0,48.0,42.0,53.0,43,25,46,57,39,45,34,35,56,48,68,63,53,49,60,53,55,49,53,31,57,44,53,45,36,47,42,39,44,14,7,13,14,7,1,1,2,2,4,4,7,Kang Dong Hyeok
261302,49,3,2,58.0,22.0,27.0,30.0,51.0,54.0,25,18,40,25,20,24,25,23,29,27,60,56,43,42,59,33,73,41,61,16,46,54,29,33,36,37,50,54,49,8,7,8,10,10,1,1,2,2,1,4,16,S. O'Brien
261423,49,3,1,0.0,0.0,0.0,0.0,0.0,0.0,11,9,12,18,8,13,12,14,18,17,32,32,26,32,42,42,61,28,42,5,19,11,7,30,15,31,9,14,10,49,52,56,47,52,1,1,2,2,5,2,2,N. Deka
261426,49,3,2,58.0,39.0,50.0,50.0,37.0,63.0,43,35,43,58,39,48,39,37,54,48,65,53,57,49,68,47,64,60,68,37,56,37,47,45,38,39,34,38,34,12,13,14,10,13,1,0,2,2,0,1,7,P. Gogoi
261751,49,3,2,70.0,33.0,44.0,52.0,37.0,45.0,38,25,45,49,36,50,32,33,48,47,71,70,73,45,73,44,43,50,44,37,44,37,46,46,35,48,31,37,44,12,14,12,15,9,1,1,2,2,11,4,7,M. McFadden
261759,49,3,2,68.0,47.0,40.0,51.0,26.0,44.0,46,47,37,40,38,51,41,30,30,51,67,69,55,35,69,60,34,39,55,35,27,19,49,46,52,47,24,27,27,11,12,12,7,11,1,1,0,2,8,1,17,B. Redžić
261886,49,3,2,59.0,26.0,28.0,32.0,51.0,55.0,25,20,41,29,30,25,26,29,30,32,56,61,45,46,53,38,60,53,60,24,45,50,26,30,31,33,53,52,51,6,11,14,13,5,1,1,2,2,1,2,16,Bai Yang
261888,49,3,2,58.0,49.0,38.0,47.0,18.0,53.0,35,50,48,38,42,45,35,33,35,46,61,55,58,50,54,50,60,54,57,46,38,12,45,46,54,43,19,12,15,10,13,9,7,10,1,1,0,2,14,5,4,Li Boxi
